candidate_id,client_name,industry_type,position_skillset,candidate_skillset,interview_type,gender,candidate_current_location,candidate_job_location,interview_venue,candidate_native_location,q1,q2,q3,q4,q5,q6,q7,marital_status,attendance
CANDIDATE 366,HOSPIRA,PHARMACEUTICALS,NICHE,REGULATORY,SCHEDULED,MALE,HYDERABAD,CHENNAI,HYDERABAD,HYDERABAD,,,,,,,,MARRIED,YES
CANDIDATE 370,HOSPIRA,PHARMACEUTICALS,ROUTINE,REGULATORY,SCHEDULED,MALE,BANGALORE,CHENNAI,HYDERABAD,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 371,HOSPIRA,PHARMACEUTICALS,ROUTINE,REGULATORY,SCHEDULED,MALE,BANGALORE,VISAKAPATINAM,HYDERABAD,VISAKAPATINAM,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 372,HOSPIRA,PHARMACEUTICALS,ROUTINE,REGULATORY,SCHEDULED,MALE,HYDERABAD,VISAKAPATINAM,HYDERABAD,HYDERABAD,YES,YES,NO,YES,YES,YES,NO,MARRIED,YES
CANDIDATE 373,HOSPIRA,PHARMACEUTICALS,ROUTINE,REGULATORY,SCHEDULED,FEMALE,BANGALORE,VISAKAPATINAM,HYDERABAD,AHMEDABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 374,HOSPIRA,PHARMACEUTICALS,ROUTINE,REGULATORY,SCHEDULED,FEMALE,HYDERABAD,VISAKAPATINAM,HYDERABAD,AHMEDABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 375,HOSPIRA,PHARMACEUTICALS,ROUTINE,REGULATORY,SCHEDULED,MALE,HYDERABAD,VISAKAPATINAM,HYDERABAD,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 376,HOSPIRA,PHARMACEUTICALS,ROUTINE,ANALYTICAL R&D,SCHEDULED,MALE,HYDERABAD,VISAKAPATINAM,HYDERABAD,HYDERABAD,YES,YES,YES,YES,NO,YES,YES,SINGLE,YES
CANDIDATE 378,HOSPIRA,PHARMACEUTICALS,ROUTINE,ANALYTICAL R&D,SCHEDULED,MALE,HYDERABAD,VISAKAPATINAM,HYDERABAD,VISAKAPATINAM,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 379,HOSPIRA,PHARMACEUTICALS,ROUTINE,ANALYTICAL R&D,SCHEDULED,MALE,HYDERABAD,VISAKAPATINAM,HYDERABAD,HYDERABAD,,,,,,,,SINGLE,YES
CANDIDATE 380,HOSPIRA,PHARMACEUTICALS,ROUTINE,ANALYTICAL R&D,SCHEDULED,MALE,HYDERABAD,VISAKAPATINAM,HYDERABAD,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 381,HOSPIRA,PHARMACEUTICALS,ROUTINE,ANALYTICAL R&D,SCHEDULED,FEMALE,HYDERABAD,VISAKAPATINAM,HYDERABAD,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 382,HOSPIRA,PHARMACEUTICALS,ROUTINE,ANALYTICAL R&D,SCHEDULED,MALE,HYDERABAD,VISAKAPATINAM,HYDERABAD,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 384,HOSPIRA,PHARMACEUTICALS,ROUTINE,ANALYTICAL R&D,SCHEDULED,MALE,HYDERABAD,VISAKAPATINAM,HYDERABAD,HYDERABAD,,,,,,,,MARRIED,YES
CANDIDATE 385,HOSPIRA,PHARMACEUTICALS,ROUTINE,ANALYTICAL R&D,SCHEDULED,MALE,CHENNAI,VISAKAPATINAM,HYDERABAD,KURNOOL,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 387,HOSPIRA,PHARMACEUTICALS,ROUTINE,ANALYTICAL R&D,SCHEDULED,MALE,HYDERABAD,VISAKAPATINAM,HYDERABAD,HYDERABAD,,,,,,,,MARRIED,YES
CANDIDATE 388,HOSPIRA,PHARMACEUTICALS,ROUTINE,ANALYTICAL R&D,SCHEDULED,FEMALE,HYDERABAD,VISAKAPATINAM,HYDERABAD,VIJAYAWADA,YES,YES,YES,NO,YES,YES,YES,SINGLE,YES
CANDIDATE 390,HOSPIRA,PHARMACEUTICALS,ROUTINE,ANALYTICAL R&D,SCHEDULED,MALE,HYDERABAD,VISAKAPATINAM,HYDERABAD,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 392,PFIZER,PHARMACEUTICALS,NICHE,MEDNET,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 394,PFIZER,PHARMACEUTICALS,NICHE,MEDNET,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 395,PFIZER,PHARMACEUTICALS,NICHE,MEDNET,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,COIMBATORE,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 396,PFIZER,PHARMACEUTICALS,NICHE,MEDNET,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,TRICHY,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 397,PFIZER,PHARMACEUTICALS,NICHE,MEDNET,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 399,PFIZER,PHARMACEUTICALS,NICHE,MEDNET,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,VELLORE,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 401,PFIZER,PHARMACEUTICALS,NICHE,MEDNET,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 402,PFIZER,PHARMACEUTICALS,NICHE,MEDNET,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,COIMBATORE,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 403,PFIZER,PHARMACEUTICALS,NICHE,MEDNET,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 410,PFIZER,PHARMACEUTICALS,NICHE,MEDNET,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,COIMBATORE,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 411,PFIZER,PHARMACEUTICALS,NICHE,MEDNET,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 414,PFIZER,PHARMACEUTICALS,NICHE,MEDNET,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 418,STANDARD CHARTERED BANK,BFSI,ROUTINE,TL,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 421,STANDARD CHARTERED BANK,BFSI,ROUTINE,TL,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,PONDICHERRY,YES,YES,YES,YES,NO,YES,YES,SINGLE,YES
CANDIDATE 422,STANDARD CHARTERED BANK,BFSI,ROUTINE,TESTING,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 424,STANDARD CHARTERED BANK,BFSI,ROUTINE,TESTING,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 425,STANDARD CHARTERED BANK,BFSI,ROUTINE,TESTING,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,MARRIED,YES
CANDIDATE 426,STANDARD CHARTERED BANK,BFSI,ROUTINE,TESTING,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 428,STANDARD CHARTERED BANK,BFSI,ROUTINE,TESTING,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,MARRIED,YES
CANDIDATE 429,STANDARD CHARTERED BANK,BFSI,ROUTINE,TESTING,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,PONDICHERRY,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 430,STANDARD CHARTERED BANK,BFSI,ROUTINE,TL,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 431,STANDARD CHARTERED BANK,BFSI,ROUTINE,TESTING,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,KOLKATA,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 435,STANDARD CHARTERED BANK,BFSI,ROUTINE,SENIOR ANALYST,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 437,STANDARD CHARTERED BANK,BFSI,ROUTINE,SENIOR ANALYST,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,NO,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 439,PFIZER,PHARMACEUTICALS,ROUTINE,PRODUCTION,SCHEDULED,MALE,BANGALORE,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 441,PFIZER,PHARMACEUTICALS,ROUTINE,PRODUCTION,SCHEDULED,MALE,BANGALORE,CHENNAI,CHENNAI,CUTTACK,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 442,PFIZER,PHARMACEUTICALS,ROUTINE,PRODUCTION,SCHEDULED,MALE,BANGALORE,CHENNAI,CHENNAI,CUTTACK,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 444,PFIZER,PHARMACEUTICALS,ROUTINE,PRODUCTION,SCHEDULED,MALE,BANGALORE,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 445,PFIZER,PHARMACEUTICALS,ROUTINE,PRODUCTION,SCHEDULED,MALE,BANGALORE,CHENNAI,CHENNAI,HYDERABAD,,,,,,,,SINGLE,YES
CANDIDATE 447,PFIZER,PHARMACEUTICALS,NICHE,REGULATORY,SCHEDULED,MALE,BANGALORE,CHENNAI,CHENNAI,CHENNAI,,,,,,,,MARRIED,YES
CANDIDATE 448,PFIZER,PHARMACEUTICALS,NICHE,REGULATORY,SCHEDULED,MALE,HYDERABAD,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 449,PFIZER,PHARMACEUTICALS,ROUTINE,REGULATORY,SCHEDULED,FEMALE,BANGALORE,CHENNAI,CHENNAI,PUNE,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 450,PFIZER,PHARMACEUTICALS,ROUTINE,REGULATORY,SCHEDULED,FEMALE,HYDERABAD,CHENNAI,CHENNAI,AHMEDABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 454,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,BANGALORE,BANGALORE,BANGALORE,ALLAHABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 455,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,BANGALORE,BANGALORE,BANGALORE,CUTTACK,,,,,,,,SINGLE,YES
CANDIDATE 458,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,BANGALORE,BANGALORE,BANGALORE,PUNE,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 459,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,BANGALORE,BANGALORE,BANGALORE,HYDERABAD,,,,,,,,SINGLE,YES
CANDIDATE 460,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,BANGALORE,BANGALORE,BANGALORE,CUTTACK,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 461,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,BANGALORE,BANGALORE,BANGALORE,PUNE,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 462,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,BANGALORE,BANGALORE,BANGALORE,ALLAHABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 463,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,BANGALORE,BANGALORE,BANGALORE,ALLAHABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 464,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,BANGALORE,BANGALORE,BANGALORE,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 468,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,BANGALORE,BANGALORE,BANGALORE,HYDERABAD,,,,,,,,SINGLE,YES
CANDIDATE 469,AON HEWITT,IT,ROUTINE,JAVA,SCHEDULED,MALE,GURGAON,GURGAON,GURGAON,GURGAON,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 470,AON HEWITT,IT,ROUTINE,JAVA,SCHEDULED,MALE,GURGAON,GURGAON,GURGAON,GURGAON,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 471,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 476,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,MARRIED,YES
CANDIDATE 477,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,PONDICHERRY,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 479,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,VELLORE,,,,,,,,SINGLE,YES
CANDIDATE 480,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,VELLORE,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 482,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,NAGERCOIL,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 485,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHITOOR,,,,,,,,SINGLE,YES
CANDIDATE 486,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 489,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 490,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 491,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,PONDICHERRY,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 492,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 494,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 496,AON HEWITT,IT,ROUTINE,JAVA,SCHEDULED,FEMALE,GURGAON,GURGAON,GURGAON,GURGAON,,,,,,,,SINGLE,YES
CANDIDATE 498,AON HEWITT,IT,ROUTINE,JAVA,SCHEDULED,MALE,DELHI,GURGAON,GURGAON,ALLAHABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 499,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,NO,SINGLE,YES
CANDIDATE 501,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 504,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 505,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 507,PFIZER,PHARMACEUTICALS,ROUTINE,MANAGEMENT,SCHEDULED WALKIN,MALE,BANGALORE,CHENNAI,BANGALORE,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 509,PFIZER,PHARMACEUTICALS,NICHE,BIOSIMILAR,SCHEDULED WALKIN,MALE,BANGALORE,CHENNAI,BANGALORE,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 510,PFIZER,PHARMACEUTICALS,NICHE,BIOSIMILAR,SCHEDULED WALKIN,MALE,BANGALORE,CHENNAI,BANGALORE,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 511,PFIZER,PHARMACEUTICALS,NICHE,REGULATORY,SCHEDULED WALKIN,MALE,BANGALORE,CHENNAI,BANGALORE,BANGALORE,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 512,PFIZER,PHARMACEUTICALS,NICHE,REGULATORY,SCHEDULED WALKIN,MALE,BANGALORE,CHENNAI,BANGALORE,MUMBAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 513,PFIZER,PHARMACEUTICALS,NICHE,REGULATORY,SCHEDULED WALKIN,MALE,BANGALORE,CHENNAI,BANGALORE,HYDERABAD,,,,,,,,SINGLE,YES
CANDIDATE 514,PFIZER,PHARMACEUTICALS,NICHE,REGULATORY,SCHEDULED WALKIN,MALE,BANGALORE,CHENNAI,BANGALORE,CUTTACK,,,,,,,,SINGLE,YES
CANDIDATE 515,PFIZER,PHARMACEUTICALS,NICHE,REGULATORY,SCHEDULED WALKIN,MALE,BANGALORE,CHENNAI,BANGALORE,CUTTACK,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 516,PFIZER,PHARMACEUTICALS,NICHE,REGULATORY,SCHEDULED WALKIN,MALE,BANGALORE,CHENNAI,BANGALORE,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 517,PFIZER,PHARMACEUTICALS,NICHE,REGULATORY,SCHEDULED WALKIN,MALE,BANGALORE,CHENNAI,BANGALORE,PUNE,,,,,,,,SINGLE,YES
CANDIDATE 521,PFIZER,PHARMACEUTICALS,NICHE,REGULATORY,SCHEDULED WALKIN,MALE,BANGALORE,CHENNAI,BANGALORE,GHAZIABAD,,,,,,,,MARRIED,YES
CANDIDATE 524,PFIZER,PHARMACEUTICALS,NICHE,REGULATORY,SCHEDULED WALKIN,MALE,BANGALORE,CHENNAI,BANGALORE,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 526,ASTRAZENECA,PHARMACEUTICALS,NICHE,TESTING,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 527,ASTRAZENECA,PHARMACEUTICALS,NICHE,TESTING,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 528,ASTRAZENECA,PHARMACEUTICALS,NICHE,TESTING,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 529,ASTRAZENECA,PHARMACEUTICALS,NICHE,TESTING,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 530,ASTRAZENECA,PHARMACEUTICALS,NICHE,TESTING,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 533,ASTRAZENECA,PHARMACEUTICALS,NICHE,TESTING,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,HOSUR,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 535,ASTRAZENECA,PHARMACEUTICALS,NICHE,TESTING,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,HOSUR,,,,,,,,SINGLE,YES
CANDIDATE 539,ASTRAZENECA,PHARMACEUTICALS,NICHE,TESTING,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,COIMBATORE,,,,,,,,MARRIED,YES
CANDIDATE 540,ASTRAZENECA,PHARMACEUTICALS,NICHE,TESTING,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 542,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 543,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHITOOR,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 544,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,TIRUPATI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 546,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 547,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 548,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 550,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 551,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 554,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 555,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 556,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 557,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 558,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 561,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 562,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,TRIVANDRUM,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 565,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 566,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 567,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 569,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,NAGERCOIL,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 570,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
